GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037119900,"Census Tract 1199, Los Angeles County, California",5210,5210,2409,46.2,2801,53.8,3748,71.9,3583,68.8,600,11.5,3748,3748,1795,47.9,1953,52.1,2015
1400000US06037120010,"Census Tract 1200.10, Los Angeles County, California",2789,2789,1338,48.0,1451,52.0,2017,72.3,1897,68.0,245,8.8,2017,2017,1002,49.7,1015,50.3,2015
1400000US06037120020,"Census Tract 1200.20, Los Angeles County, California",4822,4822,2307,47.8,2515,52.2,3349,69.5,3092,64.1,362,7.5,3349,3349,1707,51.0,1642,49.0,2015
1400000US06037120030,"Census Tract 1200.30, Los Angeles County, California",2521,2521,1315,52.2,1206,47.8,1682,66.7,1540,61.1,233,9.2,1682,1682,816,48.5,866,51.5,2015
1400000US06037120103,"Census Tract 1201.03, Los Angeles County, California",3268,3268,1660,50.8,1608,49.2,1967,60.2,1849,56.6,64,2.0,1967,1967,1010,51.3,957,48.7,2015
1400000US06037120104,"Census Tract 1201.04, Los Angeles County, California",2684,2684,1239,46.2,1445,53.8,1930,71.9,1766,65.8,247,9.2,1930,1930,864,44.8,1066,55.2,2015
1400000US06037120105,"Census Tract 1201.05, Los Angeles County, California",2912,2912,1537,52.8,1375,47.2,2153,73.9,1925,66.1,467,16.0,2153,2153,1145,53.2,1008,46.8,2015
1400000US06037120106,"Census Tract 1201.06, Los Angeles County, California",4695,4695,2420,51.5,2275,48.5,3240,69.0,3047,64.9,376,8.0,3240,3240,1708,52.7,1532,47.3,2015
1400000US06037120107,"Census Tract 1201.07, Los Angeles County, California",3886,3886,1886,48.5,2000,51.5,2563,66.0,2365,60.9,159,4.1,2563,2563,1241,48.4,1322,51.6,2015
1400000US06037120108,"Census Tract 1201.08, Los Angeles County, California",4883,4883,2521,51.6,2362,48.4,3594,73.6,3360,68.8,379,7.8,3594,3594,1868,52.0,1726,48.0,2015
1400000US06037120300,"Census Tract 1203, Los Angeles County, California",5597,5597,2788,49.8,2809,50.2,4264,76.2,4028,72.0,850,15.2,4264,4264,2062,48.4,2202,51.6,2015
1400000US06037120400,"Census Tract 1204, Los Angeles County, California",7021,7021,3454,49.2,3567,50.8,5479,78.0,5111,72.8,993,14.1,5479,5479,2560,46.7,2919,53.3,2015
1400000US06037121010,"Census Tract 1210.10, Los Angeles County, California",4674,4674,2277,48.7,2397,51.3,3559,76.1,3381,72.3,637,13.6,3559,3559,1734,48.7,1825,51.3,2015
1400000US06037121020,"Census Tract 1210.20, Los Angeles County, California",3740,3740,1602,42.8,2138,57.2,2944,78.7,2721,72.8,426,11.4,2944,2944,1338,45.4,1606,54.6,2015
1400000US06037121101,"Census Tract 1211.01, Los Angeles County, California",3152,3152,1498,47.5,1654,52.5,2391,75.9,2338,74.2,340,10.8,2391,2391,1128,47.2,1263,52.8,2015
1400000US06037121102,"Census Tract 1211.02, Los Angeles County, California",2608,2608,1123,43.1,1485,56.9,1963,75.3,1884,72.2,521,20.0,1963,1963,879,44.8,1084,55.2,2015
1400000US06037121210,"Census Tract 1212.10, Los Angeles County, California",3201,3201,1522,47.5,1679,52.5,2464,77.0,2304,72.0,570,17.8,2464,2464,1208,49.0,1256,51.0,2015
1400000US06037121221,"Census Tract 1212.21, Los Angeles County, California",2304,2304,1185,51.4,1119,48.6,1825,79.2,1679,72.9,274,11.9,1825,1825,948,51.9,877,48.1,2015
1400000US06037121222,"Census Tract 1212.22, Los Angeles County, California",5159,5159,2395,46.4,2764,53.6,3367,65.3,3110,60.3,317,6.1,3367,3367,1544,45.9,1823,54.1,2015
1400000US06037121600,"Census Tract 1216, Los Angeles County, California",2684,2684,1330,49.6,1354,50.4,2298,85.6,2212,82.4,569,21.2,2298,2298,1119,48.7,1179,51.3,2015
1400000US06037121801,"Census Tract 1218.01, Los Angeles County, California",3321,3321,1558,46.9,1763,53.1,2564,77.2,2348,70.7,320,9.6,2564,2564,1234,48.1,1330,51.9,2015
1400000US06037121802,"Census Tract 1218.02, Los Angeles County, California",3487,3487,1799,51.6,1688,48.4,2793,80.1,2630,75.4,466,13.4,2793,2793,1430,51.2,1363,48.8,2015
1400000US06037121900,"Census Tract 1219, Los Angeles County, California",4260,4260,2033,47.7,2227,52.3,3486,81.8,3292,77.3,677,15.9,3486,3486,1618,46.4,1868,53.6,2015
1400000US06037122000,"Census Tract 1220, Los Angeles County, California",6180,6180,3202,51.8,2978,48.2,5100,82.5,4745,76.8,1245,20.1,5100,5100,2552,50.0,2548,50.0,2015
1400000US06037122120,"Census Tract 1221.20, Los Angeles County, California",4785,4785,2231,46.6,2554,53.4,3590,75.0,3247,67.9,422,8.8,3590,3590,1635,45.5,1955,54.5,2015
1400000US06037122121,"Census Tract 1221.21, Los Angeles County, California",2784,2784,1370,49.2,1414,50.8,2029,72.9,1963,70.5,417,15.0,2029,2029,909,44.8,1120,55.2,2015
1400000US06037122122,"Census Tract 1221.22, Los Angeles County, California",2419,2419,1153,47.7,1266,52.3,1683,69.6,1585,65.5,262,10.8,1683,1683,731,43.4,952,56.6,2015
1400000US06037122200,"Census Tract 1222, Los Angeles County, California",4175,4175,2008,48.1,2167,51.9,3102,74.3,2935,70.3,425,10.2,3102,3102,1519,49.0,1583,51.0,2015
1400000US06037122410,"Census Tract 1224.10, Los Angeles County, California",3853,3853,1863,48.4,1990,51.6,2773,72.0,2542,66.0,309,8.0,2773,2773,1341,48.4,1432,51.6,2015
1400000US06037122420,"Census Tract 1224.20, Los Angeles County, California",4641,4641,2334,50.3,2307,49.7,3192,68.8,2992,64.5,332,7.2,3192,3192,1601,50.2,1591,49.8,2015
1400000US06037123010,"Census Tract 1230.10, Los Angeles County, California",4335,4335,2189,50.5,2146,49.5,3093,71.3,2766,63.8,309,7.1,3093,3093,1529,49.4,1564,50.6,2015
1400000US06037123020,"Census Tract 1230.20, Los Angeles County, California",3552,3552,1740,49.0,1812,51.0,2849,80.2,2641,74.4,304,8.6,2849,2849,1388,48.7,1461,51.3,2015
1400000US06037123103,"Census Tract 1231.03, Los Angeles County, California",4227,4227,2134,50.5,2093,49.5,3141,74.3,2981,70.5,528,12.5,3141,3141,1514,48.2,1627,51.8,2015
1400000US06037123104,"Census Tract 1231.04, Los Angeles County, California",4334,4334,2254,52.0,2080,48.0,3416,78.8,3254,75.1,634,14.6,3416,3416,1745,51.1,1671,48.9,2015
1400000US06037123203,"Census Tract 1232.03, Los Angeles County, California",3699,3699,1873,50.6,1826,49.4,2534,68.5,2329,63.0,346,9.4,2534,2534,1274,50.3,1260,49.7,2015
1400000US06037123204,"Census Tract 1232.04, Los Angeles County, California",3367,3367,1779,52.8,1588,47.2,2469,73.3,2282,67.8,154,4.6,2469,2469,1262,51.1,1207,48.9,2015
1400000US06037123205,"Census Tract 1232.05, Los Angeles County, California",2714,2714,1411,52.0,1303,48.0,2019,74.4,1902,70.1,276,10.2,2019,2019,1040,51.5,979,48.5,2015
1400000US06037123206,"Census Tract 1232.06, Los Angeles County, California",2876,2876,1313,45.7,1563,54.3,2152,74.8,1974,68.6,345,12.0,2152,2152,1036,48.1,1116,51.9,2015
1400000US06037123301,"Census Tract 1233.01, Los Angeles County, California",4499,4499,2245,49.9,2254,50.1,3669,81.6,3463,77.0,650,14.4,3669,3669,1782,48.6,1887,51.4,2015
1400000US06037123303,"Census Tract 1233.03, Los Angeles County, California",3266,3266,1578,48.3,1688,51.7,2558,78.3,2430,74.4,434,13.3,2558,2558,1215,47.5,1343,52.5,2015
1400000US06037123304,"Census Tract 1233.04, Los Angeles County, California",4496,4496,2254,50.1,2242,49.9,3674,81.7,3431,76.3,947,21.1,3674,3674,1781,48.5,1893,51.5,2015
1400000US06037123410,"Census Tract 1234.10, Los Angeles County, California",4125,4125,2098,50.9,2027,49.1,3163,76.7,2954,71.6,650,15.8,3163,3163,1577,49.9,1586,50.1,2015
1400000US06037123420,"Census Tract 1234.20, Los Angeles County, California",4326,4326,2030,46.9,2296,53.1,3267,75.5,3066,70.9,410,9.5,3267,3267,1585,48.5,1682,51.5,2015
1400000US06037123510,"Census Tract 1235.10, Los Angeles County, California",5003,5003,2391,47.8,2612,52.2,3854,77.0,3646,72.9,743,14.9,3854,3854,1793,46.5,2061,53.5,2015
1400000US06037123520,"Census Tract 1235.20, Los Angeles County, California",2500,2500,1252,50.1,1248,49.9,1889,75.6,1801,72.0,351,14.0,1889,1889,904,47.9,985,52.1,2015
1400000US06037123601,"Census Tract 1236.01, Los Angeles County, California",5312,5312,2814,53.0,2498,47.0,4477,84.3,4328,81.5,845,15.9,4477,4477,2366,52.8,2111,47.2,2015
1400000US06037123602,"Census Tract 1236.02, Los Angeles County, California",3585,3585,1683,46.9,1902,53.1,2841,79.2,2673,74.6,612,17.1,2841,2841,1354,47.7,1487,52.3,2015
1400000US06037123700,"Census Tract 1237, Los Angeles County, California",3721,3721,2086,56.1,1635,43.9,3064,82.3,2910,78.2,673,18.1,3064,3064,1599,52.2,1465,47.8,2015
1400000US06037123800,"Census Tract 1238, Los Angeles County, California",5599,5599,2635,47.1,2964,52.9,4717,84.2,4584,81.9,816,14.6,4717,4717,2216,47.0,2501,53.0,2015
1400000US06037123901,"Census Tract 1239.01, Los Angeles County, California",4327,4327,2252,52.0,2075,48.0,3234,74.7,2989,69.1,647,15.0,3234,3234,1654,51.1,1580,48.9,2015
1400000US06037123902,"Census Tract 1239.02, Los Angeles County, California",2721,2721,1313,48.3,1408,51.7,2280,83.8,2228,81.9,298,11.0,2280,2280,1087,47.7,1193,52.3,2015
1400000US06037124000,"Census Tract 1240, Los Angeles County, California",5093,5093,2314,45.4,2779,54.6,3975,78.0,3808,74.8,967,19.0,3975,3975,1805,45.4,2170,54.6,2015
1400000US06037124102,"Census Tract 1241.02, Los Angeles County, California",3744,3744,2150,57.4,1594,42.6,3054,81.6,2927,78.2,450,12.0,3054,3054,1785,58.4,1269,41.6,2015
1400000US06037124103,"Census Tract 1241.03, Los Angeles County, California",2203,2203,1184,53.7,1019,46.3,1613,73.2,1517,68.9,245,11.1,1613,1613,821,50.9,792,49.1,2015
1400000US06037124104,"Census Tract 1241.04, Los Angeles County, California",2727,2727,1460,53.5,1267,46.5,2212,81.1,2111,77.4,263,9.6,2212,2212,1179,53.3,1033,46.7,2015
1400000US06037124105,"Census Tract 1241.05, Los Angeles County, California",2694,2694,1406,52.2,1288,47.8,2112,78.4,1967,73.0,242,9.0,2112,2112,1121,53.1,991,46.9,2015
1400000US06037124201,"Census Tract 1242.01, Los Angeles County, California",3116,3116,1570,50.4,1546,49.6,2615,83.9,2527,81.1,440,14.1,2615,2615,1352,51.7,1263,48.3,2015
1400000US06037124203,"Census Tract 1242.03, Los Angeles County, California",2693,2693,1399,51.9,1294,48.1,2166,80.4,2024,75.2,302,11.2,2166,2166,1169,54.0,997,46.0,2015
1400000US06037124204,"Census Tract 1242.04, Los Angeles County, California",3097,3097,1389,44.8,1708,55.2,2383,76.9,2249,72.6,204,6.6,2383,2383,1021,42.8,1362,57.2,2015
1400000US06037124300,"Census Tract 1243, Los Angeles County, California",3764,3764,1705,45.3,2059,54.7,2866,76.1,2789,74.1,446,11.8,2866,2866,1307,45.6,1559,54.4,2015
1400000US06037124400,"Census Tract 1244, Los Angeles County, California",4270,4270,2200,51.5,2070,48.5,3299,77.3,3161,74.0,775,18.1,3299,3299,1694,51.3,1605,48.7,2015
1400000US06037124500,"Census Tract 1245, Los Angeles County, California",3201,3201,1627,50.8,1574,49.2,2543,79.4,2434,76.0,480,15.0,2543,2543,1270,49.9,1273,50.1,2015
1400000US06037124600,"Census Tract 1246, Los Angeles County, California",3355,3355,1587,47.3,1768,52.7,2763,82.4,2702,80.5,576,17.2,2763,2763,1264,45.7,1499,54.3,2015
1400000US06037124700,"Census Tract 1247, Los Angeles County, California",5018,5018,2642,52.7,2376,47.3,4167,83.0,4081,81.3,602,12.0,4167,4167,2256,54.1,1911,45.9,2015
1400000US06037124902,"Census Tract 1249.02, Los Angeles County, California",2993,2993,1543,51.6,1450,48.4,2476,82.7,2431,81.2,581,19.4,2476,2476,1208,48.8,1268,51.2,2015
1400000US06037124903,"Census Tract 1249.03, Los Angeles County, California",3211,3211,1567,48.8,1644,51.2,2991,93.1,2903,90.4,657,20.5,2991,2991,1500,50.2,1491,49.8,2015
1400000US06037125100,"Census Tract 1251, Los Angeles County, California",6129,6129,2972,48.5,3157,51.5,4939,80.6,4913,80.2,787,12.8,4939,4939,2389,48.4,2550,51.6,2015
1400000US06037125200,"Census Tract 1252, Los Angeles County, California",3803,3803,2119,55.7,1684,44.3,3023,79.5,2988,78.6,335,8.8,3023,3023,1607,53.2,1416,46.8,2015
1400000US06037125310,"Census Tract 1253.10, Los Angeles County, California",4867,4867,2601,53.4,2266,46.6,4069,83.6,3835,78.8,539,11.1,4069,4069,2091,51.4,1978,48.6,2015
1400000US06037125320,"Census Tract 1253.20, Los Angeles County, California",5540,5540,2689,48.5,2851,51.5,5061,91.4,4677,84.4,656,11.8,5061,5061,2516,49.7,2545,50.3,2015
1400000US06037125401,"Census Tract 1254.01, Los Angeles County, California",3838,3838,2155,56.1,1683,43.9,3460,90.2,3458,90.1,171,4.5,3460,3460,1893,54.7,1567,45.3,2015
1400000US06037125402,"Census Tract 1254.02, Los Angeles County, California",4030,4030,1926,47.8,2104,52.2,3657,90.7,3576,88.7,349,8.7,3657,3657,1797,49.1,1860,50.9,2015
1400000US06037125501,"Census Tract 1255.01, Los Angeles County, California",3282,3282,1798,54.8,1484,45.2,2829,86.2,2741,83.5,288,8.8,2829,2829,1552,54.9,1277,45.1,2015
1400000US06037125502,"Census Tract 1255.02, Los Angeles County, California",3543,3543,1861,52.5,1682,47.5,3004,84.8,2985,84.3,378,10.7,3004,3004,1557,51.8,1447,48.2,2015
1400000US06037125600,"Census Tract 1256, Los Angeles County, California",2383,2383,1216,51.0,1167,49.0,2009,84.3,1999,83.9,511,21.4,2009,2009,961,47.8,1048,52.2,2015
1400000US06037127102,"Census Tract 1271.02, Los Angeles County, California",5169,5169,2553,49.4,2616,50.6,3759,72.7,3503,67.8,352,6.8,3759,3759,1808,48.1,1951,51.9,2015
1400000US06037127103,"Census Tract 1271.03, Los Angeles County, California",3343,3343,1771,53.0,1572,47.0,2373,71.0,2226,66.6,313,9.4,2373,2373,1152,48.5,1221,51.5,2015
1400000US06037127104,"Census Tract 1271.04, Los Angeles County, California",3880,3880,1739,44.8,2141,55.2,2948,76.0,2715,70.0,472,12.2,2948,2948,1336,45.3,1612,54.7,2015
1400000US06037127210,"Census Tract 1272.10, Los Angeles County, California",5903,5903,3004,50.9,2899,49.1,4361,73.9,4064,68.8,576,9.8,4361,4361,2330,53.4,2031,46.6,2015
1400000US06037127220,"Census Tract 1272.20, Los Angeles County, California",4704,4704,2324,49.4,2380,50.6,3525,74.9,3355,71.3,776,16.5,3525,3525,1696,48.1,1829,51.9,2015
1400000US06037127300,"Census Tract 1273, Los Angeles County, California",4582,4582,2531,55.2,2051,44.8,3698,80.7,3527,77.0,683,14.9,3698,3698,1933,52.3,1765,47.7,2015
1400000US06037127400,"Census Tract 1274, Los Angeles County, California",6087,6087,3173,52.1,2914,47.9,4449,73.1,4021,66.1,536,8.8,4449,4449,2390,53.7,2059,46.3,2015
1400000US06037127520,"Census Tract 1275.20, Los Angeles County, California",3968,3968,1977,49.8,1991,50.2,2902,73.1,2714,68.4,391,9.9,2902,2902,1481,51.0,1421,49.0,2015
1400000US06037127603,"Census Tract 1276.03, Los Angeles County, California",3022,3022,1511,50.0,1511,50.0,2078,68.8,1932,63.9,256,8.5,2078,2078,1023,49.2,1055,50.8,2015
1400000US06037127604,"Census Tract 1276.04, Los Angeles County, California",2782,2782,1290,46.4,1492,53.6,2117,76.1,2049,73.7,496,17.8,2117,2117,889,42.0,1228,58.0,2015
1400000US06037127605,"Census Tract 1276.05, Los Angeles County, California",4120,4120,2067,50.2,2053,49.8,2881,69.9,2718,66.0,338,8.2,2881,2881,1381,47.9,1500,52.1,2015
1400000US06037127606,"Census Tract 1276.06, Los Angeles County, California",3833,3833,1606,41.9,2227,58.1,2854,74.5,2658,69.3,392,10.2,2854,2854,1137,39.8,1717,60.2,2015
1400000US06037127711,"Census Tract 1277.11, Los Angeles County, California",3737,3737,1895,50.7,1842,49.3,2790,74.7,2589,69.3,315,8.4,2790,2790,1475,52.9,1315,47.1,2015
1400000US06037127712,"Census Tract 1277.12, Los Angeles County, California",2883,2883,1483,51.4,1400,48.6,2294,79.6,2128,73.8,272,9.4,2294,2294,1170,51.0,1124,49.0,2015
1400000US06037127803,"Census Tract 1278.03, Los Angeles County, California",4033,4033,1958,48.5,2075,51.5,3111,77.1,2978,73.8,671,16.6,3111,3111,1514,48.7,1597,51.3,2015
1400000US06037127804,"Census Tract 1278.04, Los Angeles County, California",4154,4154,2134,51.4,2020,48.6,3078,74.1,2960,71.3,463,11.1,3078,3078,1556,50.6,1522,49.4,2015
1400000US06037127805,"Census Tract 1278.05, Los Angeles County, California",4224,4224,2182,51.7,2042,48.3,3218,76.2,3115,73.7,592,14.0,3218,3218,1589,49.4,1629,50.6,2015
1400000US06037127806,"Census Tract 1278.06, Los Angeles County, California",3223,3223,1827,56.7,1396,43.3,2664,82.7,2463,76.4,338,10.5,2664,2664,1477,55.4,1187,44.6,2015
1400000US06037127910,"Census Tract 1279.10, Los Angeles County, California",5128,5128,2518,49.1,2610,50.9,3865,75.4,3463,67.5,400,7.8,3865,3865,1910,49.4,1955,50.6,2015
1400000US06037127920,"Census Tract 1279.20, Los Angeles County, California",4013,4013,2150,53.6,1863,46.4,2932,73.1,2851,71.0,370,9.2,2932,2932,1531,52.2,1401,47.8,2015
1400000US06037128101,"Census Tract 1281.01, Los Angeles County, California",3311,3311,1619,48.9,1692,51.1,2762,83.4,2640,79.7,437,13.2,2762,2762,1356,49.1,1406,50.9,2015
1400000US06037128102,"Census Tract 1281.02, Los Angeles County, California",4663,4663,2320,49.8,2343,50.2,3610,77.4,3413,73.2,470,10.1,3610,3610,1862,51.6,1748,48.4,2015
1400000US06037128210,"Census Tract 1282.10, Los Angeles County, California",5455,5455,2673,49.0,2782,51.0,3765,69.0,3552,65.1,243,4.5,3765,3765,1819,48.3,1946,51.7,2015
1400000US06037128220,"Census Tract 1282.20, Los Angeles County, California",2884,2884,1485,51.5,1399,48.5,2308,80.0,2274,78.8,308,10.7,2308,2308,1147,49.7,1161,50.3,2015
1400000US06037128302,"Census Tract 1283.02, Los Angeles County, California",5202,5202,2787,53.6,2415,46.4,3865,74.3,3643,70.0,399,7.7,3865,3865,2098,54.3,1767,45.7,2015
1400000US06037128303,"Census Tract 1283.03, Los Angeles County, California",3434,3434,1690,49.2,1744,50.8,2331,67.9,2129,62.0,212,6.2,2331,2331,1178,50.5,1153,49.5,2015
1400000US06037128400,"Census Tract 1284, Los Angeles County, California",4181,4181,1956,46.8,2225,53.2,3262,78.0,3183,76.1,575,13.8,3262,3262,1496,45.9,1766,54.1,2015
1400000US06037128500,"Census Tract 1285, Los Angeles County, California",4444,4444,2069,46.6,2375,53.4,3577,80.5,3402,76.6,570,12.8,3577,3577,1594,44.6,1983,55.4,2015
1400000US06037128601,"Census Tract 1286.01, Los Angeles County, California",4570,4570,2242,49.1,2328,50.9,3408,74.6,3200,70.0,460,10.1,3408,3408,1663,48.8,1745,51.2,2015
1400000US06037128602,"Census Tract 1286.02, Los Angeles County, California",3104,3104,1517,48.9,1587,51.1,2549,82.1,2486,80.1,559,18.0,2549,2549,1221,47.9,1328,52.1,2015
1400000US06037128702,"Census Tract 1287.02, Los Angeles County, California",5869,5869,2947,50.2,2922,49.8,4880,83.1,4795,81.7,1012,17.2,4880,4880,2403,49.2,2477,50.8,2015
1400000US06037128801,"Census Tract 1288.01, Los Angeles County, California",3312,3312,1656,50.0,1656,50.0,2871,86.7,2812,84.9,521,15.7,2871,2871,1430,49.8,1441,50.2,2015
1400000US06037128802,"Census Tract 1288.02, Los Angeles County, California",4778,4778,2195,45.9,2583,54.1,3736,78.2,3597,75.3,833,17.4,3736,3736,1548,41.4,2188,58.6,2015
1400000US06037128910,"Census Tract 1289.10, Los Angeles County, California",4091,4091,2142,52.4,1949,47.6,3394,83.0,3285,80.3,582,14.2,3394,3394,1842,54.3,1552,45.7,2015
1400000US06037131010,"Census Tract 1310.10, Los Angeles County, California",6308,6308,2960,46.9,3348,53.1,4684,74.3,4369,69.3,556,8.8,4684,4684,2330,49.7,2354,50.3,2015
1400000US06037131020,"Census Tract 1310.20, Los Angeles County, California",5625,5625,2846,50.6,2779,49.4,4300,76.4,3931,69.9,673,12.0,4300,4300,2101,48.9,2199,51.1,2015
1400000US06037131100,"Census Tract 1311, Los Angeles County, California",3438,3438,1840,53.5,1598,46.5,2703,78.6,2571,74.8,559,16.3,2703,2703,1372,50.8,1331,49.2,2015
1400000US06037131200,"Census Tract 1312, Los Angeles County, California",3088,3088,1640,53.1,1448,46.9,2559,82.9,2482,80.4,659,21.3,2559,2559,1336,52.2,1223,47.8,2015
1400000US06037131300,"Census Tract 1313, Los Angeles County, California",4933,4933,2498,50.6,2435,49.4,4086,82.8,3910,79.3,875,17.7,4086,4086,2051,50.2,2035,49.8,2015
1400000US06037131400,"Census Tract 1314, Los Angeles County, California",6257,6257,3155,50.4,3102,49.6,4963,79.3,4676,74.7,783,12.5,4963,4963,2417,48.7,2546,51.3,2015
1400000US06037131600,"Census Tract 1316, Los Angeles County, California",5327,5327,2721,51.1,2606,48.9,4260,80.0,3978,74.7,840,15.8,4260,4260,2158,50.7,2102,49.3,2015
1400000US06037131701,"Census Tract 1317.01, Los Angeles County, California",4474,4474,2068,46.2,2406,53.8,3515,78.6,3420,76.4,702,15.7,3515,3515,1557,44.3,1958,55.7,2015
1400000US06037131702,"Census Tract 1317.02, Los Angeles County, California",3658,3658,1870,51.1,1788,48.9,2822,77.1,2605,71.2,496,13.6,2822,2822,1441,51.1,1381,48.9,2015
1400000US06037131800,"Census Tract 1318, Los Angeles County, California",5750,5750,2805,48.8,2945,51.2,4532,78.8,4255,74.0,826,14.4,4532,4532,2288,50.5,2244,49.5,2015
1400000US06037131900,"Census Tract 1319, Los Angeles County, California",4706,4706,2304,49.0,2402,51.0,3389,72.0,3204,68.1,705,15.0,3389,3389,1632,48.2,1757,51.8,2015
1400000US06037132001,"Census Tract 1320.01, Los Angeles County, California",3304,3304,1585,48.0,1719,52.0,2438,73.8,2371,71.8,534,16.2,2438,2438,1101,45.2,1337,54.8,2015
1400000US06037132002,"Census Tract 1320.02, Los Angeles County, California",3416,3416,1828,53.5,1588,46.5,2709,79.3,2602,76.2,668,19.6,2709,2709,1438,53.1,1271,46.9,2015
