GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037119900,"Census Tract 1199, Los Angeles County, California",5100,5100,2356,46.2,2744,53.8,3722,73.0,3553,69.7,610,12.0,3722,3722,1772,47.6,1950,52.4,2016
1400000US06037120010,"Census Tract 1200.10, Los Angeles County, California",2743,2743,1365,49.8,1378,50.2,2026,73.9,1872,68.2,288,10.5,2026,2026,1027,50.7,999,49.3,2016
1400000US06037120020,"Census Tract 1200.20, Los Angeles County, California",4461,4461,2102,47.1,2359,52.9,3213,72.0,2956,66.3,345,7.7,3213,3213,1629,50.7,1584,49.3,2016
1400000US06037120030,"Census Tract 1200.30, Los Angeles County, California",2520,2520,1295,51.4,1225,48.6,1728,68.6,1589,63.1,275,10.9,1728,1728,835,48.3,893,51.7,2016
1400000US06037120103,"Census Tract 1201.03, Los Angeles County, California",3356,3356,1773,52.8,1583,47.2,2072,61.7,1963,58.5,118,3.5,2072,2072,1154,55.7,918,44.3,2016
1400000US06037120104,"Census Tract 1201.04, Los Angeles County, California",2384,2384,1191,50.0,1193,50.0,1770,74.2,1655,69.4,248,10.4,1770,1770,884,49.9,886,50.1,2016
1400000US06037120105,"Census Tract 1201.05, Los Angeles County, California",2949,2949,1457,49.4,1492,50.6,2196,74.5,2021,68.5,512,17.4,2196,2196,1057,48.1,1139,51.9,2016
1400000US06037120106,"Census Tract 1201.06, Los Angeles County, California",4785,4785,2545,53.2,2240,46.8,3288,68.7,3123,65.3,379,7.9,3288,3288,1769,53.8,1519,46.2,2016
1400000US06037120107,"Census Tract 1201.07, Los Angeles County, California",3863,3863,1928,49.9,1935,50.1,2506,64.9,2332,60.4,174,4.5,2506,2506,1174,46.8,1332,53.2,2016
1400000US06037120108,"Census Tract 1201.08, Los Angeles County, California",4781,4781,2457,51.4,2324,48.6,3510,73.4,3261,68.2,394,8.2,3510,3510,1742,49.6,1768,50.4,2016
1400000US06037120300,"Census Tract 1203, Los Angeles County, California",5598,5598,2669,47.7,2929,52.3,4318,77.1,4087,73.0,862,15.4,4318,4318,2047,47.4,2271,52.6,2016
1400000US06037120400,"Census Tract 1204, Los Angeles County, California",7166,7166,3442,48.0,3724,52.0,5539,77.3,5249,73.2,965,13.5,5539,5539,2588,46.7,2951,53.3,2016
1400000US06037121010,"Census Tract 1210.10, Los Angeles County, California",4421,4421,2209,50.0,2212,50.0,3449,78.0,3281,74.2,674,15.2,3449,3449,1717,49.8,1732,50.2,2016
1400000US06037121020,"Census Tract 1210.20, Los Angeles County, California",3809,3809,1769,46.4,2040,53.6,3047,80.0,2813,73.9,459,12.1,3047,3047,1471,48.3,1576,51.7,2016
1400000US06037121101,"Census Tract 1211.01, Los Angeles County, California",3084,3084,1594,51.7,1490,48.3,2341,75.9,2234,72.4,295,9.6,2341,2341,1163,49.7,1178,50.3,2016
1400000US06037121102,"Census Tract 1211.02, Los Angeles County, California",2621,2621,1171,44.7,1450,55.3,2099,80.1,2001,76.3,588,22.4,2099,2099,971,46.3,1128,53.7,2016
1400000US06037121210,"Census Tract 1212.10, Los Angeles County, California",2999,2999,1410,47.0,1589,53.0,2354,78.5,2215,73.9,574,19.1,2354,2354,1126,47.8,1228,52.2,2016
1400000US06037121221,"Census Tract 1212.21, Los Angeles County, California",2292,2292,1140,49.7,1152,50.3,1786,77.9,1632,71.2,293,12.8,1786,1786,899,50.3,887,49.7,2016
1400000US06037121222,"Census Tract 1212.22, Los Angeles County, California",5507,5507,2605,47.3,2902,52.7,3639,66.1,3390,61.6,347,6.3,3639,3639,1631,44.8,2008,55.2,2016
1400000US06037121600,"Census Tract 1216, Los Angeles County, California",2758,2758,1271,46.1,1487,53.9,2332,84.6,2238,81.1,573,20.8,2332,2332,1106,47.4,1226,52.6,2016
1400000US06037121801,"Census Tract 1218.01, Los Angeles County, California",3384,3384,1762,52.1,1622,47.9,2655,78.5,2476,73.2,377,11.1,2655,2655,1397,52.6,1258,47.4,2016
1400000US06037121802,"Census Tract 1218.02, Los Angeles County, California",3523,3523,1883,53.4,1640,46.6,2858,81.1,2729,77.5,517,14.7,2858,2858,1502,52.6,1356,47.4,2016
1400000US06037121900,"Census Tract 1219, Los Angeles County, California",4004,4004,1881,47.0,2123,53.0,3237,80.8,3133,78.2,757,18.9,3237,3237,1484,45.8,1753,54.2,2016
1400000US06037122000,"Census Tract 1220, Los Angeles County, California",6146,6146,3075,50.0,3071,50.0,5097,82.9,4769,77.6,1250,20.3,5097,5097,2496,49.0,2601,51.0,2016
1400000US06037122120,"Census Tract 1221.20, Los Angeles County, California",4536,4536,2105,46.4,2431,53.6,3308,72.9,3059,67.4,525,11.6,3308,3308,1490,45.0,1818,55.0,2016
1400000US06037122121,"Census Tract 1221.21, Los Angeles County, California",2791,2791,1447,51.8,1344,48.2,2067,74.1,1974,70.7,389,13.9,2067,2067,1005,48.6,1062,51.4,2016
1400000US06037122122,"Census Tract 1221.22, Los Angeles County, California",2383,2383,1132,47.5,1251,52.5,1671,70.1,1565,65.7,245,10.3,1671,1671,767,45.9,904,54.1,2016
1400000US06037122200,"Census Tract 1222, Los Angeles County, California",4015,4015,1903,47.4,2112,52.6,2945,73.3,2764,68.8,407,10.1,2945,2945,1445,49.1,1500,50.9,2016
1400000US06037122410,"Census Tract 1224.10, Los Angeles County, California",3767,3767,1832,48.6,1935,51.4,2641,70.1,2445,64.9,372,9.9,2641,2641,1350,51.1,1291,48.9,2016
1400000US06037122420,"Census Tract 1224.20, Los Angeles County, California",4612,4612,2276,49.3,2336,50.7,3286,71.2,3060,66.3,342,7.4,3286,3286,1679,51.1,1607,48.9,2016
1400000US06037123010,"Census Tract 1230.10, Los Angeles County, California",4097,4097,1989,48.5,2108,51.5,2880,70.3,2611,63.7,336,8.2,2880,2880,1393,48.4,1487,51.6,2016
1400000US06037123020,"Census Tract 1230.20, Los Angeles County, California",3715,3715,1920,51.7,1795,48.3,2750,74.0,2590,69.7,382,10.3,2750,2750,1399,50.9,1351,49.1,2016
1400000US06037123103,"Census Tract 1231.03, Los Angeles County, California",4261,4261,1953,45.8,2308,54.2,3066,72.0,2872,67.4,592,13.9,3066,3066,1295,42.2,1771,57.8,2016
1400000US06037123104,"Census Tract 1231.04, Los Angeles County, California",4601,4601,2423,52.7,2178,47.3,3508,76.2,3359,73.0,679,14.8,3508,3508,1828,52.1,1680,47.9,2016
1400000US06037123203,"Census Tract 1232.03, Los Angeles County, California",3924,3924,1870,47.7,2054,52.3,2744,69.9,2548,64.9,390,9.9,2744,2744,1270,46.3,1474,53.7,2016
1400000US06037123204,"Census Tract 1232.04, Los Angeles County, California",3344,3344,1718,51.4,1626,48.6,2447,73.2,2255,67.4,186,5.6,2447,2447,1268,51.8,1179,48.2,2016
1400000US06037123205,"Census Tract 1232.05, Los Angeles County, California",2647,2647,1395,52.7,1252,47.3,1970,74.4,1884,71.2,226,8.5,1970,1970,1045,53.0,925,47.0,2016
1400000US06037123206,"Census Tract 1232.06, Los Angeles County, California",3041,3041,1374,45.2,1667,54.8,2244,73.8,2056,67.6,327,10.8,2244,2244,1072,47.8,1172,52.2,2016
1400000US06037123301,"Census Tract 1233.01, Los Angeles County, California",4296,4296,2066,48.1,2230,51.9,3625,84.4,3468,80.7,742,17.3,3625,3625,1676,46.2,1949,53.8,2016
1400000US06037123303,"Census Tract 1233.03, Los Angeles County, California",3124,3124,1414,45.3,1710,54.7,2496,79.9,2367,75.8,460,14.7,2496,2496,1095,43.9,1401,56.1,2016
1400000US06037123304,"Census Tract 1233.04, Los Angeles County, California",4493,4493,2356,52.4,2137,47.6,3627,80.7,3397,75.6,960,21.4,3627,3627,1801,49.7,1826,50.3,2016
1400000US06037123410,"Census Tract 1234.10, Los Angeles County, California",4448,4448,2240,50.4,2208,49.6,3433,77.2,3210,72.2,639,14.4,3433,3433,1709,49.8,1724,50.2,2016
1400000US06037123420,"Census Tract 1234.20, Los Angeles County, California",4412,4412,1956,44.3,2456,55.7,3245,73.5,3053,69.2,406,9.2,3245,3245,1518,46.8,1727,53.2,2016
1400000US06037123510,"Census Tract 1235.10, Los Angeles County, California",5081,5081,2360,46.4,2721,53.6,3912,77.0,3703,72.9,844,16.6,3912,3912,1759,45.0,2153,55.0,2016
1400000US06037123520,"Census Tract 1235.20, Los Angeles County, California",2650,2650,1329,50.2,1321,49.8,1956,73.8,1862,70.3,364,13.7,1956,1956,969,49.5,987,50.5,2016
1400000US06037123601,"Census Tract 1236.01, Los Angeles County, California",5256,5256,2802,53.3,2454,46.7,4307,81.9,4144,78.8,919,17.5,4307,4307,2295,53.3,2012,46.7,2016
1400000US06037123602,"Census Tract 1236.02, Los Angeles County, California",3321,3321,1466,44.1,1855,55.9,2754,82.9,2617,78.8,637,19.2,2754,2754,1240,45.0,1514,55.0,2016
1400000US06037123700,"Census Tract 1237, Los Angeles County, California",4029,4029,2229,55.3,1800,44.7,3217,79.8,3102,77.0,780,19.4,3217,3217,1675,52.1,1542,47.9,2016
1400000US06037123800,"Census Tract 1238, Los Angeles County, California",5851,5851,2834,48.4,3017,51.6,4796,82.0,4636,79.2,729,12.5,4796,4796,2288,47.7,2508,52.3,2016
1400000US06037123901,"Census Tract 1239.01, Los Angeles County, California",4431,4431,2371,53.5,2060,46.5,3276,73.9,3094,69.8,555,12.5,3276,3276,1710,52.2,1566,47.8,2016
1400000US06037123902,"Census Tract 1239.02, Los Angeles County, California",2701,2701,1233,45.6,1468,54.4,2316,85.7,2265,83.9,350,13.0,2316,2316,1039,44.9,1277,55.1,2016
1400000US06037124000,"Census Tract 1240, Los Angeles County, California",5261,5261,2452,46.6,2809,53.4,4105,78.0,3934,74.8,1013,19.3,4105,4105,1810,44.1,2295,55.9,2016
1400000US06037124102,"Census Tract 1241.02, Los Angeles County, California",3721,3721,2185,58.7,1536,41.3,3016,81.1,2932,78.8,472,12.7,3016,3016,1855,61.5,1161,38.5,2016
1400000US06037124103,"Census Tract 1241.03, Los Angeles County, California",2055,2055,1081,52.6,974,47.4,1572,76.5,1477,71.9,268,13.0,1572,1572,814,51.8,758,48.2,2016
1400000US06037124104,"Census Tract 1241.04, Los Angeles County, California",2583,2583,1468,56.8,1115,43.2,2060,79.8,1935,74.9,246,9.5,2060,2060,1106,53.7,954,46.3,2016
1400000US06037124105,"Census Tract 1241.05, Los Angeles County, California",2484,2484,1312,52.8,1172,47.2,1959,78.9,1826,73.5,257,10.3,1959,1959,1067,54.5,892,45.5,2016
1400000US06037124201,"Census Tract 1242.01, Los Angeles County, California",3044,3044,1557,51.1,1487,48.9,2535,83.3,2477,81.4,473,15.5,2535,2535,1357,53.5,1178,46.5,2016
1400000US06037124203,"Census Tract 1242.03, Los Angeles County, California",2651,2651,1398,52.7,1253,47.3,2210,83.4,2063,77.8,361,13.6,2210,2210,1186,53.7,1024,46.3,2016
1400000US06037124204,"Census Tract 1242.04, Los Angeles County, California",2849,2849,1355,47.6,1494,52.4,2269,79.6,2178,76.4,193,6.8,2269,2269,1060,46.7,1209,53.3,2016
1400000US06037124300,"Census Tract 1243, Los Angeles County, California",3738,3738,1698,45.4,2040,54.6,2946,78.8,2867,76.7,452,12.1,2946,2946,1309,44.4,1637,55.6,2016
1400000US06037124400,"Census Tract 1244, Los Angeles County, California",4403,4403,2233,50.7,2170,49.3,3380,76.8,3210,72.9,834,18.9,3380,3380,1682,49.8,1698,50.2,2016
1400000US06037124500,"Census Tract 1245, Los Angeles County, California",3135,3135,1565,49.9,1570,50.1,2488,79.4,2371,75.6,408,13.0,2488,2488,1241,49.9,1247,50.1,2016
1400000US06037124600,"Census Tract 1246, Los Angeles County, California",3229,3229,1505,46.6,1724,53.4,2648,82.0,2576,79.8,524,16.2,2648,2648,1169,44.1,1479,55.9,2016
1400000US06037124700,"Census Tract 1247, Los Angeles County, California",5377,5377,2738,50.9,2639,49.1,4481,83.3,4409,82.0,826,15.4,4481,4481,2332,52.0,2149,48.0,2016
1400000US06037124902,"Census Tract 1249.02, Los Angeles County, California",3018,3018,1568,52.0,1450,48.0,2511,83.2,2453,81.3,581,19.3,2511,2511,1246,49.6,1265,50.4,2016
1400000US06037124903,"Census Tract 1249.03, Los Angeles County, California",3408,3408,1649,48.4,1759,51.6,3110,91.3,3008,88.3,634,18.6,3110,3110,1513,48.6,1597,51.4,2016
1400000US06037125100,"Census Tract 1251, Los Angeles County, California",6260,6260,3044,48.6,3216,51.4,5054,80.7,5013,80.1,753,12.0,5054,5054,2429,48.1,2625,51.9,2016
1400000US06037125200,"Census Tract 1252, Los Angeles County, California",3965,3965,2033,51.3,1932,48.7,3223,81.3,3152,79.5,358,9.0,3223,3223,1598,49.6,1625,50.4,2016
1400000US06037125310,"Census Tract 1253.10, Los Angeles County, California",4908,4908,2659,54.2,2249,45.8,4080,83.1,3830,78.0,509,10.4,4080,4080,2126,52.1,1954,47.9,2016
1400000US06037125320,"Census Tract 1253.20, Los Angeles County, California",5572,5572,2870,51.5,2702,48.5,5114,91.8,4692,84.2,723,13.0,5114,5114,2669,52.2,2445,47.8,2016
1400000US06037125401,"Census Tract 1254.01, Los Angeles County, California",4349,4349,2370,54.5,1979,45.5,3904,89.8,3892,89.5,278,6.4,3904,3904,2076,53.2,1828,46.8,2016
1400000US06037125402,"Census Tract 1254.02, Los Angeles County, California",4234,4234,2142,50.6,2092,49.4,3853,91.0,3742,88.4,331,7.8,3853,3853,1986,51.5,1867,48.5,2016
1400000US06037125501,"Census Tract 1255.01, Los Angeles County, California",3348,3348,1797,53.7,1551,46.3,2881,86.1,2815,84.1,292,8.7,2881,2881,1582,54.9,1299,45.1,2016
1400000US06037125502,"Census Tract 1255.02, Los Angeles County, California",3314,3314,1617,48.8,1697,51.2,2946,88.9,2921,88.1,385,11.6,2946,2946,1425,48.4,1521,51.6,2016
1400000US06037125600,"Census Tract 1256, Los Angeles County, California",2582,2582,1296,50.2,1286,49.8,2167,83.9,2157,83.5,594,23.0,2167,2167,1023,47.2,1144,52.8,2016
1400000US06037127102,"Census Tract 1271.02, Los Angeles County, California",5462,5462,2802,51.3,2660,48.7,4060,74.3,3771,69.0,347,6.4,4060,4060,2059,50.7,2001,49.3,2016
1400000US06037127103,"Census Tract 1271.03, Los Angeles County, California",3429,3429,1757,51.2,1672,48.8,2444,71.3,2277,66.4,367,10.7,2444,2444,1177,48.2,1267,51.8,2016
1400000US06037127104,"Census Tract 1271.04, Los Angeles County, California",3771,3771,1761,46.7,2010,53.3,2846,75.5,2647,70.2,408,10.8,2846,2846,1314,46.2,1532,53.8,2016
1400000US06037127210,"Census Tract 1272.10, Los Angeles County, California",6050,6050,3189,52.7,2861,47.3,4359,72.0,4069,67.3,678,11.2,4359,4359,2359,54.1,2000,45.9,2016
1400000US06037127220,"Census Tract 1272.20, Los Angeles County, California",4671,4671,2355,50.4,2316,49.6,3618,77.5,3459,74.1,674,14.4,3618,3618,1760,48.6,1858,51.4,2016
1400000US06037127300,"Census Tract 1273, Los Angeles County, California",4475,4475,2361,52.8,2114,47.2,3653,81.6,3472,77.6,642,14.3,3653,3653,1917,52.5,1736,47.5,2016
1400000US06037127400,"Census Tract 1274, Los Angeles County, California",6409,6409,3388,52.9,3021,47.1,4638,72.4,4350,67.9,459,7.2,4638,4638,2483,53.5,2155,46.5,2016
1400000US06037127520,"Census Tract 1275.20, Los Angeles County, California",4165,4165,2125,51.0,2040,49.0,2932,70.4,2749,66.0,442,10.6,2932,2932,1520,51.8,1412,48.2,2016
1400000US06037127603,"Census Tract 1276.03, Los Angeles County, California",3152,3152,1607,51.0,1545,49.0,2091,66.3,1990,63.1,339,10.8,2091,2091,1070,51.2,1021,48.8,2016
1400000US06037127604,"Census Tract 1276.04, Los Angeles County, California",3028,3028,1461,48.2,1567,51.8,2315,76.5,2217,73.2,509,16.8,2315,2315,1007,43.5,1308,56.5,2016
1400000US06037127605,"Census Tract 1276.05, Los Angeles County, California",4162,4162,2090,50.2,2072,49.8,2931,70.4,2785,66.9,264,6.3,2931,2931,1398,47.7,1533,52.3,2016
1400000US06037127606,"Census Tract 1276.06, Los Angeles County, California",3606,3606,1718,47.6,1888,52.4,2707,75.1,2554,70.8,416,11.5,2707,2707,1249,46.1,1458,53.9,2016
1400000US06037127711,"Census Tract 1277.11, Los Angeles County, California",3682,3682,1914,52.0,1768,48.0,2721,73.9,2461,66.8,451,12.2,2721,2721,1465,53.8,1256,46.2,2016
1400000US06037127712,"Census Tract 1277.12, Los Angeles County, California",2999,2999,1567,52.3,1432,47.7,2384,79.5,2186,72.9,312,10.4,2384,2384,1209,50.7,1175,49.3,2016
1400000US06037127803,"Census Tract 1278.03, Los Angeles County, California",4169,4169,1950,46.8,2219,53.2,3164,75.9,3007,72.1,655,15.7,3164,3164,1478,46.7,1686,53.3,2016
1400000US06037127804,"Census Tract 1278.04, Los Angeles County, California",4105,4105,2030,49.5,2075,50.5,3145,76.6,3013,73.4,543,13.2,3145,3145,1588,50.5,1557,49.5,2016
1400000US06037127805,"Census Tract 1278.05, Los Angeles County, California",3987,3987,1886,47.3,2101,52.7,3046,76.4,2968,74.4,564,14.1,3046,3046,1381,45.3,1665,54.7,2016
1400000US06037127806,"Census Tract 1278.06, Los Angeles County, California",3392,3392,1959,57.8,1433,42.2,2702,79.7,2507,73.9,395,11.6,2702,2702,1486,55.0,1216,45.0,2016
1400000US06037127910,"Census Tract 1279.10, Los Angeles County, California",5089,5089,2602,51.1,2487,48.9,3786,74.4,3358,66.0,478,9.4,3786,3786,2004,52.9,1782,47.1,2016
1400000US06037127920,"Census Tract 1279.20, Los Angeles County, California",4201,4201,2115,50.3,2086,49.7,3056,72.7,2959,70.4,487,11.6,3056,3056,1476,48.3,1580,51.7,2016
1400000US06037128101,"Census Tract 1281.01, Los Angeles County, California",3458,3458,1660,48.0,1798,52.0,2835,82.0,2723,78.7,441,12.8,2835,2835,1337,47.2,1498,52.8,2016
1400000US06037128102,"Census Tract 1281.02, Los Angeles County, California",4929,4929,2516,51.0,2413,49.0,3682,74.7,3526,71.5,439,8.9,3682,3682,1995,54.2,1687,45.8,2016
1400000US06037128210,"Census Tract 1282.10, Los Angeles County, California",5276,5276,2459,46.6,2817,53.4,3681,69.8,3493,66.2,249,4.7,3681,3681,1724,46.8,1957,53.2,2016
1400000US06037128220,"Census Tract 1282.20, Los Angeles County, California",3084,3084,1720,55.8,1364,44.2,2451,79.5,2397,77.7,345,11.2,2451,2451,1336,54.5,1115,45.5,2016
1400000US06037128302,"Census Tract 1283.02, Los Angeles County, California",5157,5157,2746,53.2,2411,46.8,3864,74.9,3605,69.9,380,7.4,3864,3864,2116,54.8,1748,45.2,2016
1400000US06037128303,"Census Tract 1283.03, Los Angeles County, California",3551,3551,1771,49.9,1780,50.1,2442,68.8,2246,63.2,242,6.8,2442,2442,1166,47.7,1276,52.3,2016
1400000US06037128400,"Census Tract 1284, Los Angeles County, California",4037,4037,1795,44.5,2242,55.5,3214,79.6,3133,77.6,512,12.7,3214,3214,1418,44.1,1796,55.9,2016
1400000US06037128500,"Census Tract 1285, Los Angeles County, California",4545,4545,2246,49.4,2299,50.6,3653,80.4,3493,76.9,574,12.6,3653,3653,1766,48.3,1887,51.7,2016
1400000US06037128601,"Census Tract 1286.01, Los Angeles County, California",4828,4828,2388,49.5,2440,50.5,3512,72.7,3286,68.1,417,8.6,3512,3512,1775,50.5,1737,49.5,2016
1400000US06037128602,"Census Tract 1286.02, Los Angeles County, California",3261,3261,1580,48.5,1681,51.5,2605,79.9,2571,78.8,561,17.2,2605,2605,1250,48.0,1355,52.0,2016
1400000US06037128702,"Census Tract 1287.02, Los Angeles County, California",5758,5758,2791,48.5,2967,51.5,4871,84.6,4780,83.0,998,17.3,4871,4871,2238,45.9,2633,54.1,2016
1400000US06037128801,"Census Tract 1288.01, Los Angeles County, California",3267,3267,1543,47.2,1724,52.8,2841,87.0,2817,86.2,568,17.4,2841,2841,1344,47.3,1497,52.7,2016
1400000US06037128802,"Census Tract 1288.02, Los Angeles County, California",4789,4789,2204,46.0,2585,54.0,3725,77.8,3643,76.1,757,15.8,3725,3725,1571,42.2,2154,57.8,2016
1400000US06037128910,"Census Tract 1289.10, Los Angeles County, California",4299,4299,2252,52.4,2047,47.6,3559,82.8,3446,80.2,631,14.7,3559,3559,1933,54.3,1626,45.7,2016
1400000US06037131010,"Census Tract 1310.10, Los Angeles County, California",6295,6295,3085,49.0,3210,51.0,4634,73.6,4250,67.5,478,7.6,4634,4634,2277,49.1,2357,50.9,2016
1400000US06037131020,"Census Tract 1310.20, Los Angeles County, California",6049,6049,2984,49.3,3065,50.7,4602,76.1,4248,70.2,702,11.6,4602,4602,2230,48.5,2372,51.5,2016
1400000US06037131100,"Census Tract 1311, Los Angeles County, California",3323,3323,1771,53.3,1552,46.7,2658,80.0,2560,77.0,554,16.7,2658,2658,1364,51.3,1294,48.7,2016
1400000US06037131200,"Census Tract 1312, Los Angeles County, California",3206,3206,1758,54.8,1448,45.2,2657,82.9,2590,80.8,658,20.5,2657,2657,1427,53.7,1230,46.3,2016
1400000US06037131300,"Census Tract 1313, Los Angeles County, California",5189,5189,2627,50.6,2562,49.4,3973,76.6,3810,73.4,846,16.3,3973,3973,1936,48.7,2037,51.3,2016
1400000US06037131400,"Census Tract 1314, Los Angeles County, California",6312,6312,3288,52.1,3024,47.9,5027,79.6,4823,76.4,890,14.1,5027,5027,2503,49.8,2524,50.2,2016
1400000US06037131600,"Census Tract 1316, Los Angeles County, California",5162,5162,2641,51.2,2521,48.8,4143,80.3,3939,76.3,856,16.6,4143,4143,2135,51.5,2008,48.5,2016
1400000US06037131701,"Census Tract 1317.01, Los Angeles County, California",4842,4842,2346,48.5,2496,51.5,3744,77.3,3660,75.6,804,16.6,3744,3744,1731,46.2,2013,53.8,2016
1400000US06037131702,"Census Tract 1317.02, Los Angeles County, California",4064,4064,2070,50.9,1994,49.1,3189,78.5,2937,72.3,610,15.0,3189,3189,1613,50.6,1576,49.4,2016
1400000US06037131800,"Census Tract 1318, Los Angeles County, California",6144,6144,2906,47.3,3238,52.7,4811,78.3,4566,74.3,923,15.0,4811,4811,2355,49.0,2456,51.0,2016
1400000US06037131900,"Census Tract 1319, Los Angeles County, California",4868,4868,2422,49.8,2446,50.2,3530,72.5,3354,68.9,623,12.8,3530,3530,1724,48.8,1806,51.2,2016
1400000US06037132001,"Census Tract 1320.01, Los Angeles County, California",3381,3381,1730,51.2,1651,48.8,2529,74.8,2434,72.0,543,16.1,2529,2529,1259,49.8,1270,50.2,2016
1400000US06037132002,"Census Tract 1320.02, Los Angeles County, California",3535,3535,1817,51.4,1718,48.6,2706,76.5,2631,74.4,646,18.3,2706,2706,1386,51.2,1320,48.8,2016
