GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars),year
1400000US06037533603,"Census Tract 5336.03, Los Angeles County, California",45651,2016
1400000US06037533701,"Census Tract 5337.01, Los Angeles County, California",47569,2016
1400000US06037533702,"Census Tract 5337.02, Los Angeles County, California",42835,2016
1400000US06037533703,"Census Tract 5337.03, Los Angeles County, California",49158,2016
1400000US06037533803,"Census Tract 5338.03, Los Angeles County, California",46882,2016
1400000US06037533804,"Census Tract 5338.04, Los Angeles County, California",53020,2016
1400000US06037533805,"Census Tract 5338.05, Los Angeles County, California",51525,2016
1400000US06037533806,"Census Tract 5338.06, Los Angeles County, California",50249,2016
1400000US06037533901,"Census Tract 5339.01, Los Angeles County, California",48411,2016
1400000US06037533902,"Census Tract 5339.02, Los Angeles County, California",46941,2016
1400000US06037534001,"Census Tract 5340.01, Los Angeles County, California",46197,2016
1400000US06037534002,"Census Tract 5340.02, Los Angeles County, California",61884,2016
1400000US06037534101,"Census Tract 5341.01, Los Angeles County, California",39828,2016
1400000US06037534102,"Census Tract 5341.02, Los Angeles County, California",43128,2016
1400000US06037534201,"Census Tract 5342.01, Los Angeles County, California",42501,2016
1400000US06037534202,"Census Tract 5342.02, Los Angeles County, California",43307,2016
1400000US06037534203,"Census Tract 5342.03, Los Angeles County, California",45591,2016
1400000US06037534301,"Census Tract 5343.01, Los Angeles County, California",52542,2016
1400000US06037534302,"Census Tract 5343.02, Los Angeles County, California",47890,2016
1400000US06037534403,"Census Tract 5344.03, Los Angeles County, California",43870,2016
1400000US06037534404,"Census Tract 5344.04, Los Angeles County, California",38541,2016
1400000US06037534405,"Census Tract 5344.05, Los Angeles County, California",45277,2016
1400000US06037534406,"Census Tract 5344.06, Los Angeles County, California",49425,2016
1400000US06037534501,"Census Tract 5345.01, Los Angeles County, California",55681,2016
1400000US06037534502,"Census Tract 5345.02, Los Angeles County, California",51983,2016
1400000US06037534700,"Census Tract 5347, Los Angeles County, California",70165,2016
1400000US06037534802,"Census Tract 5348.02, Los Angeles County, California",50817,2016
1400000US06037534803,"Census Tract 5348.03, Los Angeles County, California",39943,2016
1400000US06037534804,"Census Tract 5348.04, Los Angeles County, California",45158,2016
1400000US06037534900,"Census Tract 5349, Los Angeles County, California",47872,2016
1400000US06037535001,"Census Tract 5350.01, Los Angeles County, California",45272,2016
1400000US06037535002,"Census Tract 5350.02, Los Angeles County, California",49541,2016
1400000US06037535101,"Census Tract 5351.01, Los Angeles County, California",43261,2016
1400000US06037535102,"Census Tract 5351.02, Los Angeles County, California",48734,2016
1400000US06037535200,"Census Tract 5352, Los Angeles County, California",46454,2016
1400000US06037535300,"Census Tract 5353, Los Angeles County, California",42910,2016
1400000US06037535400,"Census Tract 5354, Los Angeles County, California",43950,2016
1400000US06037535501,"Census Tract 5355.01, Los Angeles County, California",45228,2016
1400000US06037535502,"Census Tract 5355.02, Los Angeles County, California",50884,2016
1400000US06037535503,"Census Tract 5355.03, Los Angeles County, California",42038,2016
1400000US06037535603,"Census Tract 5356.03, Los Angeles County, California",45448,2016
1400000US06037535604,"Census Tract 5356.04, Los Angeles County, California",44842,2016
1400000US06037535605,"Census Tract 5356.05, Los Angeles County, California",48536,2016
1400000US06037535606,"Census Tract 5356.06, Los Angeles County, California",39150,2016
1400000US06037535607,"Census Tract 5356.07, Los Angeles County, California",53806,2016
1400000US06037535701,"Census Tract 5357.01, Los Angeles County, California",61322,2016
1400000US06037535702,"Census Tract 5357.02, Los Angeles County, California",47600,2016
1400000US06037535802,"Census Tract 5358.02, Los Angeles County, California",55529,2016
1400000US06037535803,"Census Tract 5358.03, Los Angeles County, California",47197,2016
1400000US06037535804,"Census Tract 5358.04, Los Angeles County, California",56588,2016
1400000US06037535901,"Census Tract 5359.01, Los Angeles County, California",68317,2016
1400000US06037535902,"Census Tract 5359.02, Los Angeles County, California",70347,2016
1400000US06037536000,"Census Tract 5360, Los Angeles County, California",48972,2016
1400000US06037536102,"Census Tract 5361.02, Los Angeles County, California",77563,2016
1400000US06037536103,"Census Tract 5361.03, Los Angeles County, California",60287,2016
1400000US06037536104,"Census Tract 5361.04, Los Angeles County, California",57026,2016
1400000US06037536200,"Census Tract 5362, Los Angeles County, California",68681,2016
1400000US06037540000,"Census Tract 5400, Los Angeles County, California",61338,2016
1400000US06037540101,"Census Tract 5401.01, Los Angeles County, California",76521,2016
1400000US06037540102,"Census Tract 5401.02, Los Angeles County, California",66934,2016
1400000US06037540201,"Census Tract 5402.01, Los Angeles County, California",36532,2016
1400000US06037540202,"Census Tract 5402.02, Los Angeles County, California",42244,2016
1400000US06037540203,"Census Tract 5402.03, Los Angeles County, California",40223,2016
1400000US06037540300,"Census Tract 5403, Los Angeles County, California",52704,2016
1400000US06037540400,"Census Tract 5404, Los Angeles County, California",46934,2016
1400000US06037540501,"Census Tract 5405.01, Los Angeles County, California",64944,2016
1400000US06037540502,"Census Tract 5405.02, Los Angeles County, California",46538,2016
1400000US06037540600,"Census Tract 5406, Los Angeles County, California",46856,2016
1400000US06037540700,"Census Tract 5407, Los Angeles County, California",59881,2016
1400000US06037540800,"Census Tract 5408, Los Angeles County, California",62930,2016
1400000US06037540901,"Census Tract 5409.01, Los Angeles County, California",60979,2016
1400000US06037540902,"Census Tract 5409.02, Los Angeles County, California",65438,2016
1400000US06037541001,"Census Tract 5410.01, Los Angeles County, California",47666,2016
1400000US06037541002,"Census Tract 5410.02, Los Angeles County, California",63226,2016
1400000US06037541100,"Census Tract 5411, Los Angeles County, California",63357,2016
1400000US06037541200,"Census Tract 5412, Los Angeles County, California",77041,2016
1400000US06037541300,"Census Tract 5413, Los Angeles County, California",51301,2016
1400000US06037541400,"Census Tract 5414, Los Angeles County, California",46631,2016
1400000US06037541500,"Census Tract 5415, Los Angeles County, California",51521,2016
1400000US06037541603,"Census Tract 5416.03, Los Angeles County, California",43951,2016
1400000US06037541604,"Census Tract 5416.04, Los Angeles County, California",43085,2016
1400000US06037541605,"Census Tract 5416.05, Los Angeles County, California",50701,2016
1400000US06037541606,"Census Tract 5416.06, Los Angeles County, California",48497,2016
1400000US06037541700,"Census Tract 5417, Los Angeles County, California",56646,2016
1400000US06037541801,"Census Tract 5418.01, Los Angeles County, California",51831,2016
1400000US06037541802,"Census Tract 5418.02, Los Angeles County, California",63444,2016
1400000US06037542000,"Census Tract 5420, Los Angeles County, California",53907,2016
1400000US06037542103,"Census Tract 5421.03, Los Angeles County, California",49665,2016
1400000US06037542104,"Census Tract 5421.04, Los Angeles County, California",67388,2016
1400000US06037542105,"Census Tract 5421.05, Los Angeles County, California",54522,2016
1400000US06037542106,"Census Tract 5421.06, Los Angeles County, California",48388,2016
1400000US06037542200,"Census Tract 5422, Los Angeles County, California",54532,2016
1400000US06037542401,"Census Tract 5424.01, Los Angeles County, California",53758,2016
1400000US06037542402,"Census Tract 5424.02, Los Angeles County, California",61673,2016
1400000US06037542501,"Census Tract 5425.01, Los Angeles County, California",59208,2016
1400000US06037542502,"Census Tract 5425.02, Los Angeles County, California",54863,2016
1400000US06037542601,"Census Tract 5426.01, Los Angeles County, California",43361,2016
1400000US06037542602,"Census Tract 5426.02, Los Angeles County, California",55243,2016
1400000US06037542700,"Census Tract 5427, Los Angeles County, California",59350,2016
1400000US06037542800,"Census Tract 5428, Los Angeles County, California",53898,2016
1400000US06037542900,"Census Tract 5429, Los Angeles County, California",57597,2016
1400000US06037543000,"Census Tract 5430, Los Angeles County, California",75481,2016
1400000US06037543100,"Census Tract 5431, Los Angeles County, California",64582,2016
1400000US06037543201,"Census Tract 5432.01, Los Angeles County, California",62656,2016
1400000US06037543202,"Census Tract 5432.02, Los Angeles County, California",52578,2016
1400000US06037543304,"Census Tract 5433.04, Los Angeles County, California",86035,2016
1400000US06037543305,"Census Tract 5433.05, Los Angeles County, California",76587,2016
1400000US06037543306,"Census Tract 5433.06, Los Angeles County, California",81438,2016
1400000US06037543321,"Census Tract 5433.21, Los Angeles County, California",99776,2016
1400000US06037543322,"Census Tract 5433.22, Los Angeles County, California",91262,2016
1400000US06037543400,"Census Tract 5434, Los Angeles County, California",84856,2016
1400000US06037543501,"Census Tract 5435.01, Los Angeles County, California",77629,2016
1400000US06037543502,"Census Tract 5435.02, Los Angeles County, California",72221,2016
1400000US06037543503,"Census Tract 5435.03, Los Angeles County, California",78327,2016
1400000US06037543601,"Census Tract 5436.01, Los Angeles County, California",82344,2016
1400000US06037543602,"Census Tract 5436.02, Los Angeles County, California",83830,2016
1400000US06037543603,"Census Tract 5436.03, Los Angeles County, California",88725,2016
1400000US06037543604,"Census Tract 5436.04, Los Angeles County, California",91681,2016
1400000US06037543701,"Census Tract 5437.01, Los Angeles County, California",82555,2016
1400000US06037543702,"Census Tract 5437.02, Los Angeles County, California",89803,2016
1400000US06037543703,"Census Tract 5437.03, Los Angeles County, California",88422,2016
1400000US06037543801,"Census Tract 5438.01, Los Angeles County, California",81791,2016
1400000US06037543802,"Census Tract 5438.02, Los Angeles County, California",81579,2016
1400000US06037543903,"Census Tract 5439.03, Los Angeles County, California",76250,2016
1400000US06037543905,"Census Tract 5439.05, Los Angeles County, California",79267,2016
1400000US06037544001,"Census Tract 5440.01, Los Angeles County, California",64585,2016
1400000US06037544002,"Census Tract 5440.02, Los Angeles County, California",90071,2016
1400000US06037550000,"Census Tract 5500, Los Angeles County, California",76677,2016
1400000US06037550100,"Census Tract 5501, Los Angeles County, California",81836,2016
1400000US06037550201,"Census Tract 5502.01, Los Angeles County, California",69446,2016
1400000US06037550202,"Census Tract 5502.02, Los Angeles County, California",72610,2016
1400000US06037550300,"Census Tract 5503, Los Angeles County, California",76752,2016
1400000US06037550400,"Census Tract 5504, Los Angeles County, California",67899,2016
1400000US06037550500,"Census Tract 5505, Los Angeles County, California",109867,2016
1400000US06037550601,"Census Tract 5506.01, Los Angeles County, California",72291,2016
1400000US06037550602,"Census Tract 5506.02, Los Angeles County, California",105241,2016
1400000US06037550700,"Census Tract 5507, Los Angeles County, California",102156,2016
1400000US06037550800,"Census Tract 5508, Los Angeles County, California",93150,2016
1400000US06037550901,"Census Tract 5509.01, Los Angeles County, California",64961,2016
1400000US06037550902,"Census Tract 5509.02, Los Angeles County, California",72773,2016
